verification_list_id,year,industry,institution_name,institution_uscc,target_order,target_entity_name,target_uscc,timeliness,result,pdf_url,pdf_filename
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,9,乌海市西水水泥有限责任公司,911503007971630922,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,10,内蒙古万晨能源股份有限公司千峰水泥分公司,91150302752588724C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,11,阿鲁科尔沁旗山水水泥有限公司,911504216959492385,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,12,赤峰鲁蒙特种水泥有限公司,91150422779480166U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,13,赤峰山水远航水泥有限公司,91150428114791736Q,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,14,喀喇沁草原水泥有限责任公司,91150428597325878M,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,15,内蒙古东蒙水泥有限公司,911505247566654750,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,16,通辽中联水泥有限公司,91150525767899824E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,17,奈曼旗宏基水泥有限公司,91150525776126153L,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,18,内蒙古蒙西水泥股份有限公司,911506006265902170,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,19,内蒙古冀东汇达环保有限公司,91150621787061885H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,20,准格尔旗铸城水泥有限责任公司,91150622701419621R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,21,鄂尔多斯市君正能源化工有限公司,91150624552812701U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,22,鄂尔多斯市双欣化学工业有限责任公司,91150624676945645E,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,23,鄂尔多斯市清能新材料有限公司,91150693MA13PKLJ18,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,24,海拉尔蒙西水泥有限公司,911507007479044708,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,25,阿荣旗蒙西水泥有限公司,911507007936042176,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,26,扎兰屯市龙北水泥有限公司,911507836673357491,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,27,巴彦淖尔中联水泥有限公司,91150823720141522K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,28,乌兰察布中联水泥有限公司,91150900701392318R,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,29,内蒙古伊东冀东水泥有限公司,91150921581799454B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,30,商都县民宇水泥有限责任公司,911509237761174250,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,31,内蒙古世纪恒生矿业有限责任公司,91150927570642697N,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,32,内蒙古蒙维科技有限公司,91150928683409648H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,33,扎赉特旗山水水泥有限公司,911522237830190145,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,34,冀东水泥阿巴嘎旗有限责任公司,9115252267691446XP,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,35,西乌珠穆沁旗哈达图水泥有限责任公司,91152526670691488X,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,36,内蒙古松塔水泥有限责任公司,91152921701453571N,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,37,阿拉善左旗瀛海建材有限责任公司,91152921783005413B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0765,2023,建材,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,38,中盐内蒙古建材有限公司,91152991573266308J,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/33c628d0fc5c417cb72ce114ea01704a.pdf,33c628d0fc5c417cb72ce114ea01704a.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,1,内蒙古大唐国际呼和浩特铝电有限责任公司,91150122664072648W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,2,包头铝业有限公司,911502006743838451,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,3,内蒙古华云新材料有限公司,911502023290247296,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,4,包头市新恒丰能源有限公司,91150222MA0N0DL23U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,5,东方希望包头稀土铝业有限责任公司,91150291740146937K,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,6,内蒙古锦联铝材有限公司,911505005641513573,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,7,内蒙古霍煤鸿骏铝电有限责任公司,911505007438743312,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,8,内蒙古创源金属有限公司,911505815973313970,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0766,2023,有色金属,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,9,鄂尔多斯市蒙泰铝业有限责任公司,91150621MA0N0D9K48,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/0a2f3ad57dac46518fe1fd7ce2449595.pdf,0a2f3ad57dac46518fe1fd7ce2449595.pdf
VER-0767,2023,石化,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,1,中国石油天然气股份有限公司呼和浩特石化分公司,91150100814190106A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/e79ffffbb83d4c0692352fea2522ca14.pdf,e79ffffbb83d4c0692352fea2522ca14.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,1,中石油（内蒙古）新材料有限责任公司,9115000011411214XH,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,2,内蒙古三联化工股份有限公司,911500001141271062,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,3,内蒙古白雁湖化工股份有限公司,9115000072015434XP,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,4,内蒙古三联金山化工有限责任公司,911501005888081493,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,5,内蒙古阜丰生物科技有限公司,91150100787050094U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,6,中国石油天然气股份有限公司呼和浩特石化分公司,91150100814190106A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,7,内蒙古拜克生物有限公司,91150122670682362U,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,8,齐鲁制药（内蒙古）有限公司,911501916865202453,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,9,国能包头煤化工有限责任公司,911502000783949434,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,10,包头华鼎铜业发展有限公司,9115020075258087XQ,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,11,内蒙古和百泰能源有限责任公司,91150205MA0NFF8G22,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,12,包头海平面高分子工业有限公司九原分公司,91150207564172406W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,13,包头海平面高分子工业有限公司,911502916769389395,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,14,内蒙古恒业成有机硅有限公司,911503006769008425,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,15,乌海中联化工有限公司,911503006928634983,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,16,内蒙古君正化工有限责任公司,91150300701261131T,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,17,内蒙古乌海化工有限公司,91150300767876374G,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,18,内蒙古乌海亚东精细化工有限公司,91150303093018647C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,19,内蒙古明海锆业有限责任公司,9115030357887103XH,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,20,乌海市蒙金冶炼有限公司,91150303743888274F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,21,内蒙古东景生物环保科技有限公司,91150304328982247Q,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,22,内蒙古兴发科技有限公司,911503045612329367,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,23,内蒙古宜化化工有限公司,911503046865301602,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,24,内蒙古源宏精细化工有限公司,91150304MA0MWL6Y5B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,25,赤峰中色锌业有限公司,911504026673454024,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,26,赤峰金通铜业有限公司,9115040270127512X7,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,27,内蒙古大地云天化工有限公司,9115040309937591X9,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,28,内蒙古伊品生物科技有限公司,911504035706498480,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,29,赤峰瑞阳化工有限公司,9115040377612641X1,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,30,林西天一矿业开发有限公司,91150424787058360F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,31,赤峰云铜有色金属有限公司,911504287870948631,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,32,内蒙古东岳金峰氟化工有限公司,911504287971785935,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,33,通辽金煤化工有限公司,911505916609973369,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,34,中煤鄂尔多斯能源化工有限公司,91150600573276506D,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,35,中天合创能源有限责任公司,91150600667316636C,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,36,内蒙古黄陶勒盖煤炭有限责任公司,911506006800212937,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,37,内蒙古双欣环保材料股份有限公司,91150600690059383Y,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,38,内蒙古博大实地化学有限公司,91150600692895676B,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,39,新能能源有限公司,91150600717866493J,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,40,国能蒙西煤化工股份有限公司,91150600740133175H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,41,内蒙古鄂尔多斯电力冶金集团股份有限公司,91150600747934186W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,42,内蒙古新威远生物化工有限公司,91150600761099009J,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,43,内蒙古易高煤化科技有限公司,911506007722127084,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,44,内蒙古鄂尔多斯联合化工有限公司,91150600776106363F,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,45,内蒙古天润化肥股份有限公司,91150600793609616Q,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,46,内蒙古天远化工有限公司,91150621561246684W,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,47,内蒙古荣信化工有限公司,911506216769199571,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,48,亿利洁能股份有限公司达拉特分公司,911506216834348944,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,49,内蒙古亿利化学工业有限公司,91150621761064025A,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
VER-0768,2023,化工,内蒙古中实工程招标咨询有限责任公司,91150100736129499X,50,内蒙古红津化工有限公司,91150621793602393H,及时,符合,https://certificate.cets.org.cn/rkcer/check/2025/12/18/35c739391ac54b62bb70efebdafc35d8.pdf,35c739391ac54b62bb70efebdafc35d8.pdf
